sep=;
ref, mag, phase 
0.8; -81.6; -40.16226
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.6; -49.91702
0.8; -81.5; -49.27155
0.8; -81.7; -48.28943
0.8; -81.6; -40.15025
0.8; -81.6; -40.35224
0.8; -81.4; -41.47896
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.2; -47.44465
0.8; -82.4; -48.0242
0.8; -82.4; -48.66192
0.8; -81.4; -41.5586
0.8; -81.6; -40.46203
0.8; -81.6; -40.27379
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.8; -43.96474
0.8; -82.8; -43.16338
0.8; -82.8; -42.75495
0.8; -81.7; -41.21193
0.8; -81.6; -42.1321
0.8; -81.6; -41.92425
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -83.0; -39.55883
0.8; -82.7; -39.37269
0.8; -82.8; -37.42265
0.8; -81.7; -40.08626
0.8; -81.6; -40.25971
0.8; -81.7; -40.96768
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.4; -34.64584
0.8; -82.5; -33.49747
0.8; -82.4; -34.08295
0.8; -81.5; -41.15929
0.8; -81.6; -40.02885
0.8; -81.6; -39.80659
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.9; -33.73954
0.8; -81.8; -33.50055
0.8; -81.5; -32.48801
0.8; -81.6; -39.75682
0.8; -81.6; -41.59618
0.8; -81.5; -41.04777
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.1; -32.78186
0.8; -81.1; -34.44124
0.8; -81.1; -34.86221
0.8; -81.6; -41.46867
0.8; -81.4; -40.37469
0.8; -81.7; -40.74718
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.7; -35.55688
0.8; -80.7; -35.8006
0.8; -80.7; -37.06131
0.8; -81.6; -41.53999
0.8; -81.6; -41.74376
0.8; -81.6; -41.54875
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.5; -40.7626
0.8; -80.5; -41.07968
0.8; -80.5; -40.2353
0.8; -81.6; -39.77519
0.8; -81.7; -40.68439
0.8; -81.6; -41.40263
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.5; -43.30566
0.8; -80.7; -44.12575
0.8; -80.7; -45.35488
0.8; -81.6; -41.23286
0.8; -81.5; -40.09676
0.8; -81.7; -39.52402
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.0; -47.53647
0.8; -81.0; -47.61255
0.8; -81.0; -46.74771
0.8; -81.6; -41.05801
0.8; -81.6; -41.23804
0.8; -81.6; -41.02295
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.6; -49.10083
0.8; -81.6; -48.94714
0.8; -81.7; -49.19495
0.8; -81.6; -41.00905
0.8; -81.4; -39.915
0.8; -81.6; -41.04128
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.1; -46.91065
0.8; -82.4; -47.20408
0.8; -82.4; -47.84132
0.8; -81.6; -41.11329
0.8; -81.6; -41.31839
0.8; -81.6; -41.1319
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.8; -45.08242
0.8; -82.8; -44.25266
0.8; -82.7; -42.33025
0.8; -81.7; -40.39352
0.8; -81.6; -41.3141
0.8; -81.7; -41.49159
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.8; -39.20821
0.8; -82.9; -38.95658
0.8; -82.9; -38.52126
0.8; -81.6; -40.95125
0.8; -81.5; -39.82601
0.8; -81.7; -40.1545
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -82.4; -35.61983
0.8; -82.4; -34.55313
0.8; -82.3; -33.79375
0.8; -81.6; -40.72206
0.8; -81.7; -40.89148
0.8; -81.6; -40.67036
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.9; -32.9254
0.8; -81.9; -32.94439
0.8; -81.6; -33.27958
0.8; -81.6; -40.61928
0.8; -81.5; -41.14408
0.8; -81.6; -40.60646
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.0; -32.4257
0.8; -81.1; -33.6225
0.8; -81.1; -34.04295
0.8; -81.7; -41.02945
0.8; -81.5; -41.20393
0.8; -81.6; -41.61022
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.7; -36.22049
0.8; -80.6; -36.49897
0.8; -80.5; -36.62636
0.8; -81.6; -40.72005
0.8; -81.6; -40.92385
0.8; -81.7; -41.10872
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.4; -40.28067
0.8; -80.6; -40.59389
0.8; -80.5; -40.89222
0.8; -81.6; -40.64013
0.8; -81.6; -40.24704
0.8; -81.6; -40.5876
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -80.5; -43.97014
0.8; -80.6; -44.79426
0.8; -80.6; -44.8189
0.8; -81.8; -40.8017
0.8; -81.5; -40.93538
0.8; -81.6; -40.39143
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.0; -46.72369
0.8; -81.1; -47.24078
0.8; -81.0; -47.50742
0.8; -81.6; -41.16016
0.8; -81.4; -41.5336
0.8; -81.7; -40.58923
-98.0; 0.0; 0
-98.0; 0.0; 0
0.8; -81.4; -48.52234
0.8; -81.6; -48.1308
0.8; -81.7; -48.37769
0.8; -81.7; -40.56511
0.8; -81.5; -40.74277
0.8; -81.6; -41.13804
-98.0; 0.0; 0
-98.0; 0.0; 0
